Annotator-F,engiku0634,Human-A.0,13,TGT,eng,iku,91,Hansard_20180319_part1,False,1617894344.074,1617894354.768
Annotator-D,engiku0601,UQAM_TanLe.521,1,TGT,eng,iku,82,Hansard_20180319_part107,False,1613912801.805,1613912826.043
Annotator-D,engiku0601,UQAM_TanLe.521,2,TGT,eng,iku,98,Hansard_20180319_part107,False,1613912826.049,1613912862.074
Annotator-D,engiku0601,UQAM_TanLe.521,3,TGT,eng,iku,100,Hansard_20180319_part107,False,1613912862.08,1613912872.37
Annotator-D,engiku0601,UQAM_TanLe.521,4,TGT,eng,iku,95,Hansard_20180319_part107,False,1613912872.376,1613912885.602
Annotator-D,engiku0601,UQAM_TanLe.521,5,TGT,eng,iku,100,Hansard_20180319_part107,False,1613912885.608,1613912899.114
Annotator-D,engiku0601,UQAM_TanLe.521,6,TGT,eng,iku,100,Hansard_20180319_part107,False,1613912899.12,1613912915.506
Annotator-D,engiku0601,UQAM_TanLe.521,7,TGT,eng,iku,96,Hansard_20180319_part107,False,1613912915.511,1613912926.586
Annotator-D,engiku0601,UQAM_TanLe.521,8,TGT,eng,iku,100,Hansard_20180319_part107,False,1613912926.592,1613912934.922
Annotator-D,engiku0601,UQAM_TanLe.521,9,TGT,eng,iku,100,Hansard_20180319_part107,False,1613912934.928,1613912946.985
Annotator-D,engiku0601,UQAM_TanLe.521,10,TGT,eng,iku,97,Hansard_20180319_part107,False,1613912946.991,1613912958.273
Annotator-D,engiku0601,UQAM_TanLe.521,11,TGT,eng,iku,98,Hansard_20180319_part107,False,1613912958.279,1613912981.217
Annotator-D,engiku0601,UQAM_TanLe.521,12,TGT,eng,iku,98,Hansard_20180319_part107,False,1613912981.223,1613913005.785
Annotator-D,engiku0601,UQAM_TanLe.521,13,TGT,eng,iku,100,Hansard_20180319_part107,False,1613913005.791,1613913014.473
Annotator-D,engiku0601,UQAM_TanLe.521,14,TGT,eng,iku,100,Hansard_20180319_part107,False,1613913014.483,1613913043.601
Annotator-D,engiku0601,UQAM_TanLe.521,15,TGT,eng,iku,96,Hansard_20180319_part107,False,1613913043.608,1613913055.641
Annotator-D,engiku0601,UQAM_TanLe.521,16,TGT,eng,iku,96,Hansard_20180319_part107,True,1613913055.645,1613913062.497
Annotator-D,engiku0601,Human-A.0,0,TGT,eng,iku,51,Hansard_20180319_part101,False,1613939540.1,1613939584.175
Annotator-D,engiku0601,Human-A.0,1,TGT,eng,iku,100,Hansard_20180319_part101,False,1613939584.184,1613939591.374
Annotator-D,engiku0601,Human-A.0,2,TGT,eng,iku,91,Hansard_20180319_part101,False,1613999074.283,1613999110.457
Annotator-D,engiku0601,Human-A.0,3,TGT,eng,iku,92,Hansard_20180319_part101,False,1613999110.467,1613999135.024
Annotator-D,engiku0601,Human-A.0,4,TGT,eng,iku,97,Hansard_20180319_part101,False,1613999135.032,1613999165.112
